PROVINCE,STRATUM,PSU,PERSONWT,Q11YRBRTH,Q12SEX,GEO_TYPE,QUINTILE,RACE,Q41ATNDSCH,Q43GRADE,Q43EDLVL,Q44LITERACY
8,83,2142,233.4,1962,1,1,1,2,2.0,9,3,1.0
5,51,525,471.5,1946,1,3,4,1,2.0,10,3,1.0
7,71,2872,365.5,2002,2,1,2,1,2.0,12,4,1.0
9,91,2913,395.4,1988,1,2,3,1,2.0,8,3,1.0
2,21,2626,410.0,1957,1,1,5,1,2.0,8,3,1.0
6,62,2632,276.2,1997,2,2,3,1,2.0,10,3,1.0
2,21,2467,419.9,2008,2,1,3,2,1.0,8,3,
8,81,1614,425.4,1996,1,1,4,1,2.0,12,4,1.0
2,21,1319,410.2,1957,2,2,2,1,2.0,9,3,1.0
1,11,696,376.7,1983,1,2,4,1,2.0,10,3,1.0
8,82,1090,373.4,1947,2,2,2,4,2.0,10,3,1.0
5,51,457,375.9,1979,2,1,4,4,2.0,10,3,1.0
9,91,1790,179.7,1987,1,1,2,1,2.0,7,2,2.0
7,72,580,264.9,1961,1,1,4,1,2.0,5,2,1.0
5,51,1908,324.6,1977,2,1,5,1,2.0,12,4,1.0
3,31,2105,468.5,1974,2,2,5,1,1.0,9,3,1.0
9,92,1754,51.7,1959,2,2,1,4,2.0,12,5,1.0
1,11,2863,463.4,2016,2,1,3,1,1.0,1,2,
1,13,1917,452.0,1959,1,1,2,1,2.0,10,3,1.0
9,92,512,406.0,1938,2,1,5,1,2.0,11,3,1.0
4,41,1827,110.4,2005,1,1,2,1,1.0,12,4,1.0
9,92,1280,424.4,1975,1,1,4,1,2.0,7,2,1.0
2,23,329,369.2,1964,1,1,4,1,2.0,11,3,1.0
5,52,1744,469.9,2016,2,1,5,1,1.0,1,2,
4,42,2382,483.5,1943,2,1,2,1,2.0,12,4,1.0
5,52,2101,426.5,1992,1,1,4,1,2.0,11,3,1.0
1,11,2259,188.0,2013,1,2,2,1,1.0,5,2,
7,71,699,222.8,2018,2,1,4,1,,0,0,
7,72,2862,161.7,1962,2,1,1,1,2.0,7,2,1.0
1,11,1410,103.5,1938,1,1,5,1,2.0,12,5,1.0
4,42,24,347.9,2021,1,1,5,1,,0,0,
3,32,124,442.5,2005,2,1,1,1,1.0,11,3,1.0
3,31,1594,417.6,1977,1,1,5,1,2.0,5,2,1.0
4,41,1253,460.6,1948,2,1,5,1,2.0,6,2,2.0
7,73,2731,347.2,2013,2,1,3,1,1.0,5,2,
3,33,2385,252.2,1997,1,3,2,1,2.0,9,3,1.0
1,11,2810,359.6,1946,1,1,5,1,2.0,8,3,1.0
8,81,2021,296.7,2022,1,2,2,1,,0,0,
1,13,865,142.6,1975,2,2,2,1,2.0,9,3,1.0
3,32,1274,368.3,2020,1,1,5,1,,0,0,
9,91,2691,269.4,1977,1,1,3,1,2.0,9,3,1.0
9,91,3322,113.0,1964,2,2,2,1,2.0,7,2,1.0
3,33,2935,145.7,1988,2,2,5,1,2.0,12,4,2.0
4,41,555,255.1,2006,2,1,2,1,1.0,12,4,1.0
7,73,1269,171.2,1964,2,2,5,1,2.0,6,2,1.0
2,22,3079,297.0,1943,2,2,2,1,2.0,11,3,1.0
6,61,2955,165.3,1997,1,1,3,1,2.0,11,3,1.0
5,52,165,133.9,1948,1,1,3,1,2.0,11,3,1.0
8,81,884,91.6,1996,2,2,1,1,2.0,4,2,1.0
3,31,3120,363.9,1942,2,1,4,1,2.0,9,3,1.0
5,53,1540,482.0,1998,1,1,5,1,2.0,8,3,1.0
7,73,30,491.3,2012,1,1,4,4,1.0,5,2,
8,83,3080,83.2,1991,1,1,5,1,2.0,11,3,1.0
6,61,2612,242.9,1946,1,1,5,1,2.0,11,3,1.0
5,51,2410,183.5,1943,2,1,5,4,2.0,11,3,1.0
9,92,1709,444.7,1967,1,1,5,1,2.0,10,3,1.0
3,31,160,192.1,1965,1,2,1,1,2.0,11,3,2.0
1,13,2707,362.8,1973,2,1,4,4,2.0,9,3,1.0
7,72,584,307.7,2006,1,1,5,1,1.0,12,4,1.0
1,13,589,238.7,1942,1,2,1,2,2.0,10,3,1.0
1,12,2213,154.3,1996,1,1,3,1,2.0,11,3,1.0
6,62,184,86.6,1952,1,1,2,4,2.0,11,3,1.0
1,11,2720,256.8,1971,1,1,3,1,2.0,9,3,1.0
5,53,630,199.6,1955,1,1,4,2,2.0,10,3,1.0
3,31,1725,348.6,1946,2,1,5,1,2.0,12,5,1.0
9,93,280,327.4,1978,1,2,1,1,2.0,9,3,1.0
7,73,1718,420.7,2012,1,1,5,1,1.0,5,2,
7,73,927,231.0,2012,1,1,3,1,1.0,6,2,
7,72,87,101.1,1985,1,2,3,1,2.0,12,4,1.0
4,41,351,106.0,1938,2,1,5,1,2.0,9,3,1.0
6,62,2161,472.2,1944,1,1,3,4,2.0,9,3,1.0
8,82,258,192.7,1978,1,1,4,1,2.0,9,3,1.0
4,41,2009,376.3,1938,2,1,2,2,2.0,11,3,1.0
3,32,2314,489.2,1995,1,1,4,3,2.0,12,5,1.0
8,83,664,447.8,2010,1,1,5,2,1.0,8,3,
6,63,2511,323.5,1987,1,1,2,2,2.0,8,3,1.0
1,13,470,434.1,1939,2,2,3,1,2.0,12,4,1.0
8,81,2746,478.6,1939,1,2,1,1,2.0,12,4,1.0
2,23,68,274.5,2022,1,1,4,1,,1,2,
8,83,2016,452.2,1965,2,1,3,1,2.0,11,3,1.0
1,11,1396,116.7,1949,1,1,4,2,2.0,11,3,1.0
3,33,2168,366.8,2002,2,2,1,1,2.0,11,3,1.0
8,82,2612,161.9,1983,1,1,4,1,2.0,12,5,1.0
1,11,629,318.5,1960,2,1,5,1,2.0,11,3,2.0
8,82,958,182.1,2003,2,2,1,1,2.0,11,3,1.0
2,23,3295,271.2,1997,2,1,5,1,2.0,6,2,2.0
9,93,71,397.5,1968,2,1,5,3,2.0,6,2,1.0
3,31,650,299.4,1971,1,2,5,1,2.0,7,2,1.0
4,41,1927,339.3,1942,2,1,3,1,2.0,11,3,1.0
9,91,107,276.3,2010,2,2,1,1,1.0,6,2,
9,93,536,418.8,1940,1,1,3,1,2.0,11,3,1.0
5,52,2686,121.9,1956,1,1,5,1,2.0,4,2,1.0
7,72,961,134.3,2016,2,1,5,1,1.0,1,2,
5,52,186,278.5,2007,1,1,3,1,1.0,10,3,1.0
1,13,492,374.9,1938,2,1,4,1,2.0,11,3,1.0
1,12,2811,229.0,1949,1,1,4,1,1.0,9,3,1.0
3,32,23,170.0,1997,1,1,5,1,2.0,8,3,1.0
6,62,2928,98.4,1992,2,2,2,1,2.0,12,4,1.0
5,52,2498,255.2,1947,1,1,3,1,1.0,11,3,1.0
9,93,597,387.8,2018,2,1,1,1,,1,2,
3,31,2713,93.6,1991,1,1,4,4,2.0,10,3,1.0
6,63,666,393.8,1955,2,1,5,1,2.0,10,3,1.0
4,41,1847,324.3,1938,2,2,4,1,2.0,8,3,1.0
6,62,69,150.3,2007,2,2,1,1,1.0,10,3,1.0
3,31,2624,176.6,1969,2,2,2,1,2.0,6,2,2.0
9,91,1428,194.7,1965,2,3,1,1,2.0,10,3,1.0
9,91,3056,106.9,1940,2,1,4,1,2.0,8,3,1.0
5,52,1073,205.4,1981,1,1,4,1,2.0,6,2,1.0
7,73,1330,190.3,2014,2,2,1,1,1.0,3,2,
1,12,2441,420.1,1954,1,2,2,1,2.0,10,3,1.0
5,51,190,455.1,1992,1,2,2,3,2.0,6,2,1.0
9,92,2959,129.2,1954,2,1,1,1,2.0,9,3,1.0
2,23,1238,341.2,2004,2,1,4,1,2.0,10,3,1.0
2,23,1580,310.1,2018,2,1,5,1,,0,0,
4,43,2021,395.6,1947,1,1,3,1,2.0,9,3,1.0
3,33,1027,93.2,1982,1,2,1,4,2.0,9,3,1.0
1,12,2598,155.1,1999,2,1,5,1,2.0,12,4,1.0
3,31,2859,66.3,1994,1,1,5,1,2.0,10,3,1.0
5,52,622,353.1,1989,1,3,1,1,2.0,8,3,1.0
3,32,1342,224.0,2021,1,1,5,1,,0,0,
8,81,18,241.4,1953,1,2,2,1,2.0,12,4,1.0
2,21,3095,447.2,1982,1,2,3,1,2.0,6,2,2.0
1,12,676,109.3,1992,2,1,4,1,2.0,8,3,1.0
4,41,3011,434.1,1946,2,2,3,1,2.0,7,2,2.0
1,11,2409,486.6,2016,2,1,4,4,1.0,0,0,
2,23,1717,280.5,1947,1,1,4,2,2.0,10,3,1.0
7,72,2104,170.7,1993,1,1,2,4,2.0,7,2,1.0
4,42,2574,179.3,1969,1,2,2,2,2.0,11,3,1.0
9,92,461,353.1,1940,2,1,4,1,2.0,12,4,1.0
2,23,1559,112.0,1985,2,1,5,1,2.0,12,4,1.0
2,21,594,161.7,1964,2,1,4,1,1.0,11,3,1.0
9,91,840,367.6,1998,1,1,3,1,2.0,6,2,1.0
8,82,1648,174.9,1968,1,1,4,1,2.0,10,3,1.0
6,62,1144,441.9,1998,2,2,4,1,2.0,11,3,1.0
7,71,1414,52.2,1985,2,1,3,1,2.0,4,2,2.0
5,51,2715,458.4,2017,2,1,3,4,2.0,0,0,
2,22,2505,413.8,1949,2,2,2,4,2.0,9,3,1.0
5,51,621,382.1,1972,2,1,5,1,2.0,11,3,1.0
4,42,2913,286.9,1976,1,1,3,1,2.0,5,2,1.0
5,53,410,243.8,1977,2,1,3,3,2.0,12,4,1.0
7,72,2909,299.9,2004,2,2,2,1,2.0,11,3,1.0
3,32,1807,394.7,1965,1,1,5,1,2.0,8,3,1.0
1,11,2614,182.9,2000,1,1,5,2,2.0,6,2,2.0
2,23,3139,205.8,2018,1,1,5,1,,1,2,
8,83,3240,422.5,1958,1,1,3,1,2.0,11,3,1.0
3,32,327,300.5,1997,1,2,2,1,2.0,8,3,1.0
4,43,3130,308.4,1991,2,2,2,1,2.0,11,3,1.0
4,41,2871,69.8,1958,2,1,4,2,2.0,7,2,1.0
5,52,2639,380.9,2017,1,2,2,4,2.0,0,0,
9,93,720,295.8,2017,1,1,5,1,2.0,0,0,
2,23,3139,318.2,1955,1,1,4,2,2.0,10,3,1.0
4,41,2023,322.6,2003,1,1,4,1,2.0,11,3,1.0
8,83,1111,228.0,2001,1,1,3,1,2.0,11,3,1.0
3,32,577,59.5,2009,2,1,4,1,1.0,9,3,
8,82,1360,250.8,2014,1,2,2,3,1.0,2,2,
9,91,234,491.3,1943,1,1,4,1,2.0,11,3,1.0
2,23,3113,413.2,1948,1,1,2,1,2.0,10,3,1.0
4,42,1601,200.7,1965,1,1,5,1,2.0,6,2,1.0
2,21,1988,175.7,1977,1,2,4,1,2.0,10,3,1.0
4,42,2962,458.0,1963,2,2,2,1,2.0,5,2,1.0
8,82,2335,337.7,1961,2,1,3,1,2.0,12,5,1.0
6,63,2350,150.1,1954,1,2,1,1,2.0,12,5,1.0
7,73,2214,190.3,1981,2,1,2,1,2.0,12,4,1.0
7,71,2498,163.0,1973,1,1,3,1,2.0,11,3,1.0
3,32,2066,334.8,1954,1,1,5,1,2.0,12,4,1.0
4,43,264,340.9,1960,2,2,2,1,2.0,8,3,1.0
1,12,970,434.8,1939,2,1,4,1,2.0,8,3,1.0
9,92,2988,125.4,2008,1,1,2,3,1.0,10,3,
9,91,2216,152.8,2021,2,1,4,1,,1,2,
8,83,2329,124.1,1944,2,1,5,1,2.0,11,3,1.0
1,13,842,143.1,1973,2,1,4,1,2.0,7,2,1.0
1,12,890,345.8,2003,2,1,3,1,2.0,10,3,1.0
7,73,1423,301.8,1988,1,1,4,1,2.0,7,2,1.0
9,92,639,59.0,1998,1,1,3,1,2.0,12,4,1.0
1,12,2038,278.9,1951,2,1,3,2,2.0,12,4,1.0
9,93,2528,450.6,1970,1,1,5,1,2.0,8,3,1.0
3,32,868,335.3,1973,2,1,3,1,2.0,10,3,1.0
4,42,1722,267.4,1953,1,2,1,1,1.0,11,3,1.0
7,72,2027,172.2,1990,1,1,3,1,2.0,6,2,1.0
9,92,2596,386.1,1952,2,1,5,1,2.0,10,3,1.0
5,53,1178,191.9,1979,2,1,2,1,2.0,12,4,1.0
5,53,833,489.3,2020,1,1,3,1,,1,2,
1,12,1326,454.8,1962,1,1,3,1,2.0,6,2,1.0
9,92,1715,202.5,1973,2,1,4,2,2.0,8,3,1.0
6,61,1086,279.6,1955,2,2,3,1,2.0,6,2,2.0
9,92,3125,281.1,1955,1,1,3,1,2.0,8,3,1.0
7,71,1226,127.9,1968,1,1,4,1,2.0,7,2,1.0
9,93,2181,449.6,1966,1,1,4,1,2.0,9,3,1.0
7,71,2090,298.5,1970,2,2,1,1,2.0,10,3,1.0
1,13,66,451.7,1966,2,2,1,1,2.0,11,3,1.0
5,53,959,318.0,2019,1,2,3,1,,1,2,
9,93,1409,220.1,1941,2,1,5,1,2.0,9,3,1.0
1,13,2020,406.8,1976,2,2,1,1,2.0,11,3,1.0
7,71,1904,230.6,1988,2,1,5,1,2.0,11,3,1.0
8,81,2547,380.6,1986,2,1,5,2,2.0,10,3,1.0
7,71,1725,157.3,1941,1,2,2,1,2.0,12,5,1.0
3,32,991,294.6,2010,2,1,5,1,1.0,8,3,
3,33,774,160.8,2005,2,1,4,1,1.0,11,3,1.0
7,73,410,459.3,1992,2,2,4,2,2.0,5,2,1.0
8,82,1052,323.5,2001,1,1,5,2,2.0,11,3,1.0
9,91,901,177.4,2008,2,2,2,1,1.0,8,3,
6,62,114,164.2,1973,2,1,3,1,2.0,5,2,1.0
3,33,656,434.3,1977,2,1,4,4,1.0,5,2,1.0
5,53,1129,112.6,2018,2,1,4,1,,0,0,
9,93,1650,345.4,2018,2,2,1,4,,0,0,
4,43,99,450.0,1939,2,2,1,1,2.0,8,3,1.0
9,91,2644,129.3,2012,1,1,5,2,1.0,5,2,
3,32,1668,148.6,1977,1,1,3,1,2.0,10,3,1.0
2,23,819,424.2,2007,1,1,5,4,1.0,11,3,1.0
8,82,2083,156.3,2013,1,1,4,1,1.0,4,2,
4,41,2050,185.1,1942,2,1,2,1,2.0,10,3,1.0
2,21,3203,209.8,2011,2,1,3,1,1.0,5,2,
6,63,1043,350.5,2005,2,1,5,2,1.0,11,3,2.0
8,81,2781,131.4,1944,2,2,1,1,2.0,11,3,2.0
7,72,2479,452.4,1963,1,2,3,1,2.0,11,3,1.0
6,63,622,298.3,1975,2,3,1,1,2.0,9,3,1.0
3,32,2329,285.0,2009,1,3,2,2,1.0,7,2,
6,63,1405,309.6,2008,1,1,4,1,1.0,9,3,
4,43,1950,62.5,2022,2,1,3,1,,0,0,
6,61,2274,247.9,1961,1,3,1,1,2.0,11,3,1.0
9,93,544,398.2,1986,2,1,4,1,2.0,12,5,1.0
8,81,829,278.9,2011,1,2,1,1,1.0,5,2,
4,43,332,300.5,1983,2,1,4,1,2.0,9,3,1.0
2,22,660,276.7,1993,1,1,5,1,2.0,10,3,1.0
6,62,3269,109.0,1996,1,2,3,1,2.0,8,3,1.0
5,53,1485,272.7,2003,2,2,1,1,2.0,10,3,1.0
2,22,1312,168.3,1994,2,1,4,1,2.0,8,3,1.0
3,32,2028,456.7,1977,2,1,2,1,2.0,11,3,1.0
1,12,1598,425.4,1960,2,1,2,1,2.0,4,2,1.0
9,91,103,429.2,1987,1,2,2,1,2.0,6,2,1.0
1,13,3104,279.5,1981,1,1,5,1,2.0,12,4,1.0
9,92,3232,428.0,2019,1,1,2,1,,0,0,
4,42,953,294.7,1957,1,1,4,2,2.0,11,3,1.0
1,12,2962,340.6,1950,2,1,3,4,2.0,11,3,1.0
1,11,455,151.2,1982,1,2,2,1,2.0,12,5,1.0
7,73,2672,288.0,1942,2,1,3,1,2.0,10,3,1.0
4,42,2973,93.9,1995,2,1,4,1,2.0,6,2,1.0
9,92,1901,336.2,1971,1,1,5,1,2.0,6,2,1.0
3,33,1502,455.7,1967,2,1,5,1,2.0,10,3,1.0
3,32,293,448.6,1965,2,1,4,1,2.0,6,2,1.0
8,81,3200,221.3,2010,2,2,1,1,1.0,6,2,
3,32,1472,471.0,1938,1,2,3,4,1.0,12,5,1.0
5,51,2297,303.2,1951,2,1,5,1,2.0,12,4,1.0
8,82,1360,471.6,2004,1,1,5,1,2.0,12,4,1.0
2,22,917,187.6,1992,1,1,2,1,2.0,11,3,1.0
1,12,1498,443.9,1961,2,1,4,3,2.0,11,3,1.0
5,53,1450,242.3,1998,1,1,3,1,2.0,12,4,1.0
9,91,87,360.1,1992,1,1,5,1,2.0,10,3,1.0
8,82,480,459.2,1946,2,2,5,4,2.0,12,5,1.0
3,31,1086,377.8,1955,2,2,1,4,2.0,7,2,1.0
4,42,3297,435.5,1960,2,1,5,1,2.0,12,4,1.0
7,73,1271,387.3,1991,1,1,3,1,2.0,9,3,1.0
9,91,627,294.3,1984,2,2,1,4,2.0,10,3,1.0
7,72,1188,275.4,1948,1,1,3,1,2.0,5,2,1.0
7,71,1712,326.1,1972,2,1,2,1,2.0,6,2,1.0
4,42,746,110.6,1980,2,2,5,1,2.0,8,3,1.0
5,53,2444,262.9,1956,2,1,3,1,2.0,12,4,1.0
4,41,931,405.5,1964,2,1,5,4,1.0,10,3,1.0
2,22,2760,306.8,2022,1,2,1,1,,0,0,
9,93,3297,468.1,1967,2,1,4,1,2.0,9,3,1.0
6,61,782,304.0,1938,2,2,4,1,2.0,8,3,1.0
9,92,2832,183.0,1944,2,1,5,1,2.0,10,3,1.0
5,52,1593,344.5,1969,2,1,5,4,1.0,8,3,1.0
2,23,2520,146.1,1945,2,2,2,1,2.0,12,5,1.0
2,22,1289,459.4,1973,2,2,3,1,2.0,12,5,1.0
1,11,1794,216.9,2013,2,1,4,1,1.0,4,2,
6,61,1185,308.5,1952,2,1,5,1,2.0,10,3,2.0
2,21,894,422.6,1966,2,2,4,1,2.0,10,3,1.0
3,33,3176,183.3,1952,2,2,2,1,2.0,8,3,1.0
4,42,335,443.2,1976,2,1,5,1,2.0,11,3,1.0
6,62,1255,276.7,1955,2,1,5,1,2.0,7,2,1.0
7,73,1285,253.4,1963,2,1,5,1,2.0,10,3,1.0
8,81,1888,91.3,1939,2,1,5,1,2.0,8,3,1.0
7,71,1468,96.3,2005,1,1,2,1,1.0,12,4,1.0
7,72,2227,233.1,1957,1,1,4,1,2.0,8,3,2.0
5,53,2629,457.0,1945,1,1,5,3,2.0,7,2,1.0
9,91,2896,104.4,2009,2,1,5,1,1.0,9,3,
2,23,1878,63.8,1987,2,1,5,1,2.0,6,2,1.0
1,13,1139,99.6,1954,2,3,3,1,2.0,9,3,1.0
5,51,1198,127.7,1985,2,1,4,1,2.0,11,3,1.0
3,33,705,328.8,1962,2,1,2,4,2.0,10,3,1.0
2,23,2232,100.7,1964,1,2,5,1,2.0,12,4,1.0
5,53,2661,167.3,1957,2,2,4,1,2.0,11,3,1.0
3,31,1942,217.2,1958,2,1,5,1,2.0,8,3,1.0
6,61,1208,100.2,1993,1,2,1,1,2.0,12,5,1.0
4,41,125,288.7,2001,2,1,4,1,2.0,11,3,1.0
6,62,1587,258.7,1976,2,1,1,4,2.0,10,3,1.0
9,92,2675,476.0,1971,2,1,4,1,2.0,5,2,1.0
5,53,1486,492.3,1943,2,1,4,4,2.0,10,3,1.0
3,33,3146,261.2,1979,2,1,5,2,2.0,10,3,1.0
4,41,328,59.0,1948,1,1,5,1,2.0,11,3,1.0
4,43,1305,393.6,2015,1,3,1,4,1.0,1,2,
2,23,1971,415.0,1981,2,1,4,2,2.0,11,3,1.0
2,22,38,418.6,1970,2,1,2,3,2.0,10,3,1.0
1,13,1894,118.0,2022,2,3,4,4,,0,0,
4,41,3263,298.9,1997,1,1,5,1,2.0,11,3,1.0
7,73,779,55.4,1959,1,1,5,4,2.0,9,3,1.0
1,13,325,51.2,1960,2,1,5,1,2.0,9,3,1.0
4,41,414,56.5,1984,1,1,3,1,2.0,9,3,1.0
8,82,44,317.1,1945,2,2,2,1,2.0,8,3,2.0
7,72,146,167.6,1980,2,2,1,1,2.0,11,3,1.0
5,51,1242,236.1,2006,2,2,1,1,2.0,11,3,1.0
6,63,2091,228.8,1989,2,1,5,2,2.0,11,3,1.0
9,93,3063,336.7,1980,1,1,4,4,2.0,11,3,1.0
9,92,314,207.4,1984,1,1,2,1,2.0,12,4,1.0
5,53,1329,411.5,2010,2,1,3,1,1.0,7,2,
6,63,3194,197.3,1997,2,1,5,1,2.0,8,3,1.0
2,23,2237,386.6,1960,2,1,4,2,2.0,10,3,1.0
1,13,3248,150.8,2010,2,1,2,1,1.0,7,2,
5,53,1126,216.0,2006,2,1,3,1,1.0,11,3,1.0
4,41,2566,412.7,1979,1,2,2,1,2.0,10,3,1.0
4,43,2610,327.4,2017,1,1,2,1,2.0,0,0,
2,23,609,481.4,1964,1,2,3,1,2.0,6,2,1.0
4,41,2113,56.0,1960,2,1,3,2,2.0,6,2,1.0
6,61,1141,417.5,2007,2,1,1,1,1.0,9,3,1.0
6,61,84,82.4,2017,1,1,3,1,2.0,0,0,
5,51,1348,492.0,1994,1,1,5,1,2.0,11,3,1.0
8,83,917,322.4,1985,2,2,4,1,2.0,9,3,1.0
6,63,440,296.9,1973,2,1,3,1,2.0,8,3,1.0
7,72,633,209.4,2001,2,1,5,1,2.0,11,3,1.0
6,62,981,379.5,2020,2,1,5,1,,0,0,
3,32,1021,457.1,1946,2,1,2,1,2.0,10,3,1.0
1,11,2447,219.8,2020,2,1,4,2,,0,0,
3,33,822,199.6,1999,1,1,5,1,2.0,9,3,1.0
4,42,2320,148.5,1984,1,1,3,1,2.0,8,3,1.0
8,82,170,325.6,1995,2,1,5,1,1.0,9,3,1.0
3,31,629,139.7,2000,1,2,2,1,2.0,8,3,1.0
4,41,2658,225.6,2013,2,2,3,1,1.0,3,2,
5,52,255,319.4,1996,2,1,4,1,2.0,8,3,1.0
1,13,1892,181.7,1966,1,1,5,1,2.0,10,3,1.0
9,92,1716,256.0,1962,2,2,1,1,2.0,11,3,1.0
6,61,2782,173.0,2001,1,1,5,1,2.0,6,2,1.0
7,73,887,239.5,1947,2,2,3,4,2.0,10,3,1.0
9,91,1795,266.9,1989,2,1,4,1,2.0,11,3,1.0
4,42,1668,498.2,1950,1,1,4,1,2.0,9,3,1.0
4,43,1141,373.2,1973,2,1,5,1,2.0,9,3,1.0
4,42,1200,364.7,2022,2,1,5,1,,1,2,
2,23,2984,482.2,1983,1,3,2,1,2.0,12,4,1.0
8,82,581,247.8,1951,2,1,5,1,2.0,10,3,1.0
3,32,2499,149.8,1941,2,1,4,1,2.0,6,2,2.0
3,33,2892,416.4,1967,2,1,4,2,2.0,11,3,1.0
4,42,1331,86.7,1977,1,2,4,1,2.0,11,3,1.0
2,23,1997,241.0,1950,2,1,3,2,2.0,9,3,1.0
5,53,2000,385.4,1975,2,1,4,4,2.0,12,4,1.0
2,23,931,121.2,2011,1,1,3,1,1.0,5,2,
1,13,1913,298.1,1961,2,1,5,1,2.0,11,3,1.0
4,43,1966,463.9,1977,1,2,1,1,2.0,6,2,2.0
1,13,2908,144.0,1951,2,1,5,1,2.0,10,3,1.0
4,42,2353,272.7,1962,1,1,5,1,2.0,11,3,1.0
6,61,1944,129.6,1982,2,1,5,1,2.0,8,3,1.0
7,71,3109,215.2,1996,1,2,2,1,2.0,11,3,1.0
5,53,2090,312.9,2004,1,1,5,2,2.0,7,2,1.0
2,21,471,310.0,1981,1,2,3,2,2.0,9,3,1.0
8,83,1115,451.6,1977,1,1,3,2,2.0,11,3,1.0
6,63,968,126.7,1983,2,2,2,1,2.0,8,3,1.0
4,42,1276,235.3,1974,1,1,5,1,2.0,9,3,1.0
8,83,1391,295.6,1946,1,1,5,1,2.0,8,3,1.0
1,11,806,152.7,2007,1,1,5,1,1.0,10,3,1.0
8,81,1991,236.9,2021,1,2,2,1,,0,0,
9,93,2843,290.3,2014,1,1,5,3,1.0,2,2,
3,33,88,70.5,1985,2,1,3,1,2.0,11,3,2.0
8,82,2471,455.2,1979,2,1,5,2,2.0,8,3,1.0
3,31,2668,194.3,2017,1,1,5,1,2.0,0,0,
2,21,2378,457.4,1970,2,2,1,1,2.0,6,2,1.0
1,12,583,73.6,1987,1,1,5,2,2.0,5,2,1.0
4,42,615,264.9,2003,2,1,3,1,2.0,9,3,1.0
7,71,1091,105.3,1958,1,2,2,1,2.0,12,4,1.0
7,72,634,376.4,1994,2,1,4,1,1.0,11,3,1.0
3,31,2809,350.6,1977,1,1,4,1,2.0,7,2,1.0
6,62,815,451.0,1946,1,1,4,1,2.0,7,2,1.0
7,72,172,75.3,1973,2,1,5,1,2.0,10,3,1.0
5,52,1495,145.9,1964,1,1,2,4,2.0,11,3,1.0
3,31,376,79.4,1981,2,1,3,1,2.0,5,2,1.0
6,61,1692,363.0,2015,1,2,1,1,1.0,1,2,
2,22,2384,277.3,1955,1,1,4,1,2.0,12,4,1.0
9,93,1703,288.3,1971,2,1,3,1,2.0,6,2,1.0
8,82,92,152.5,1952,2,1,5,1,2.0,7,2,2.0
9,92,1005,427.6,1970,2,1,3,1,2.0,9,3,1.0
2,21,2220,166.3,1984,1,2,2,1,2.0,5,2,1.0
8,81,3128,304.0,1972,2,2,1,1,2.0,10,3,1.0
3,31,905,266.7,2007,1,1,5,4,1.0,11,3,1.0
5,51,1179,292.9,1963,1,1,4,1,2.0,8,3,1.0
7,73,3012,169.8,2011,2,1,5,1,1.0,6,2,
3,32,2870,226.4,1991,2,1,4,1,2.0,9,3,1.0
5,53,1050,83.9,2013,1,1,4,1,1.0,3,2,
4,42,2007,279.7,1999,2,1,4,1,2.0,8,3,1.0
5,52,2625,258.2,1939,1,2,1,1,2.0,7,2,2.0
7,73,2314,79.9,2012,1,1,4,1,1.0,4,2,
1,11,3322,466.7,2016,1,2,1,1,1.0,1,2,
7,71,1665,257.9,1991,2,1,4,1,2.0,12,4,1.0
7,72,518,427.8,1984,2,1,5,1,2.0,10,3,1.0
8,83,841,171.1,1976,1,1,4,1,2.0,11,3,1.0
1,13,3040,495.9,1961,2,2,1,1,2.0,12,4,1.0
1,11,1693,280.7,1994,2,1,4,1,2.0,6,2,1.0
9,91,2830,358.9,1988,1,1,5,2,2.0,9,3,1.0
7,71,1786,236.4,1942,2,2,5,4,2.0,10,3,1.0
3,32,3085,265.6,1989,2,1,5,2,2.0,10,3,1.0
8,81,3035,350.7,1954,1,2,1,1,2.0,11,3,1.0
9,92,595,298.7,2008,1,2,2,1,2.0,10,3,
8,83,3140,195.0,1964,2,1,4,1,2.0,10,3,1.0
1,11,2882,364.2,1972,2,1,3,1,2.0,4,2,1.0
5,53,1223,395.5,2004,2,1,2,1,1.0,11,3,1.0
2,22,1001,496.0,1994,1,2,1,1,2.0,8,3,1.0
5,52,2457,457.1,1987,1,1,4,1,2.0,11,3,1.0
9,92,1358,263.5,2005,2,3,1,1,1.0,12,4,1.0
3,31,1255,385.6,2005,2,1,5,1,1.0,11,3,1.0
7,72,1121,225.4,2005,2,1,1,4,1.0,12,4,1.0
4,42,2678,273.7,1942,2,1,4,1,2.0,6,2,1.0
6,61,378,329.2,1974,1,1,4,3,2.0,8,3,1.0
7,72,198,173.5,1976,1,1,5,1,2.0,6,2,1.0
9,92,885,151.6,2014,1,2,1,1,1.0,3,2,
7,73,2119,206.2,1964,1,3,1,1,2.0,10,3,1.0
3,31,1211,438.5,1968,1,2,2,1,2.0,9,3,1.0
1,13,2773,498.7,1990,2,2,3,1,2.0,6,2,1.0
2,23,2360,249.0,1995,2,2,4,1,2.0,11,3,1.0
8,83,1129,273.6,1969,2,1,4,1,2.0,12,4,1.0
2,23,1540,198.8,1995,2,1,5,1,2.0,5,2,1.0
1,11,2161,55.0,2022,2,1,5,1,,0,0,
4,41,3043,483.7,1979,1,2,4,1,2.0,11,3,1.0
5,51,2964,202.1,1945,1,3,1,1,2.0,8,3,1.0
